Volume;File name;File type;Species name RAW;Species name CURRENT;Genus;Epithet;Group;Family;Dutch common name;Link.KB;;;;;;;;;;;;;
13;KW_T_423_13_0060L.tif.jpg;illustration;Barbula latifolia;Syntrichia latifolia;Syntrichia;latifolia;Flowering plants;Geraniaceae;Muskusreigersbek;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/72/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0062L.tif.jpg;illustration;Orobanche galii;Orobanche caryophyllacea;Orobanche;caryophyllacea;Flowering plants;Aspleniaceae;Tongvaren;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/73/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0064L.tif.jpg;illustration;Spiraea ulmaria;Filipendula ulmaria;Filipendula;ulmaria;Algae;Sargassaceae;(Bruinwier);https://galerij.kb.nl/kb.html#/nl/florabatava11/page/74/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0066L.tif.jpg;illustration;Valerianella auricula;Valerianella rimosa;Valerianella;rimosa;Flowering plants;Asteraceae;Mariadistel;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/75/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0068L.tif.jpg;illustration;Hypnum cuspidatum;Calliergonella cuspidata;Calliergonella;cuspidata;Flowering plants;Asteraceae;Griekse alant;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/76/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0070L.tif.jpg;illustration;Galeopsis versicolor;Galeopsis speciosa;Galeopsis;speciosa;Flowering plants;Plantaginaceae;Vingerhoedskruid;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/77/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0072L.tif.jpg;illustration;Ranunculus radians;Ranunculus aquatilis;Ranunculus;aquatilis;Algae;Ulvaceae;Breed darmwier;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/78/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0074L.tif.jpg;illustration;Artemisia campestris;Artemisia campestris ;Artemisia;campestris;Algae;Ulvaceae;Plat darmwier;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/79/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0076L.tif.jpg;illustration;Avena pubescens;Avenula pubescens;Avenula;pubescens;Flowering plants;Solanaceae;Boksdoorn;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/80/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0078L.tif.jpg;illustration;Ranunculus trichophyllus;Ranunculus trichophyllus;Ranunculus;trichophyllus;Flowering plants;Clethraceae;Clethra;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/81/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0080L.tif.jpg;illustration;Orobanche picridis;Orobanche picridis;Orobanche;picridis;Ferns;Thelypteridaceae;Moerasvaren;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/82/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0082L.tif.jpg;illustration;Ranunculus fluitans;Ranunculus fluitans;Ranunculus;fluitans;Fungi;Russulaceae;Vissige melkzwam;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/83/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0084L.tif.jpg;illustration;Callitriche stagnalis;Callitriche platycarpa;Callitriche;platycarpa;Fungi;Agaricaceae;Geschubde inktzwam;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/84/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0086L.tif.jpg;illustration;Ranunculus divaricatus;Ranunculus circinatus;Ranunculus;circinatus;Flowering plants;Poaceae;Dolik;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/85/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0088L.tif.jpg;illustration;Barbula ruralis;Syntrichia ruralis var. arenicola;Syntrichia;ruralis var. arenicola;Flowering plants;Violaceae;Hondsviooltje;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/86/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0088L.tif.jpg;illustration;Barbula subulata;Tortula subulata;Tortula;subulata;Flowering plants;Asteraceae;Kompassla;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/87/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0091L.tif.jpg;illustration;Arum italicum;Arum italicum;Arum;italicum;Fungi;Pucciniaceae;Zwarte roest;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/88/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
13;KW_T_423_13_0093L.tif.jpg;illustration;Ranunculus confusus;Ranunculus ololeucos;Ranunculus;ololeucos;Flowering plants;Plantaginaceae;Blauwe leeuwenbek;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/9/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0095L.tif.jpg;illustration;Lithosperum officinale;Lithospermum officinale;Lithospermum;officinale;Mosses;Dicranaceae;Gekroesd gaffeltandmos;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/10/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0097L.tif.jpg;illustration;Carex stricta;Carex cf. elata;Carex;cf. elata;Mosses;Leucobryaceae;Kussentjesmos;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/10/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0099L.tif.jpg;illustration;Bromus tectorum;Anisantha tectorum;Anisantha;tectorum;Flowering plants;Ranunculaceae;Zomeradonis;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/11/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0101L.tif.jpg;illustration;Poterium sanguisorba;Poterium sanguisorba;Poterium;sanguisorba;Ferns;Equisetaceae;Bospaardenstaart;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/12/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0103L.tif.jpg;illustration;Juncus gerardi;Juncus gerardii;Juncus;gerardii;Ferns;Aspleniaceae;Zwartsteel;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/13/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0105L.tif.jpg;illustration;Scirpus tabernaemontani;Schoenoplectus tabernaemontani;Schoenoplectus;tabernaemontani;Mosses;Hylocomiaceae;Gewoon haakmos;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/14/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0107L.tif.jpg;illustration;Juncus uliginosus;Juncus bulbosus;Juncus;bulbosus;Mosses;Hylocomiaceae;Pluimstaartmos;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/14/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0109L.tif.jpg;illustration;Orthotrichum diaphanum;Orthotrichum diaphanum;Orthotrichum;diaphanum;Flowering plants;Ranunculaceae;Bosrank;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/15/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0109L.tif.jpg;illustration;Orthotrichum leiocarpum;Lewinskya striata;Lewinskya;striata;Flowering plants;Malvaceae;Vijfdelig kaasjeskruid;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/16/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0112L.tif.jpg;illustration;Hieracium amplexicaule;Hieracium amplexicaule;Hieracium;amplexicaule;Flowering plants;Boraginaceae;Bernagie;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/17/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0114L.tif.jpg;illustration;Ceratodon purpureus;Ceratodon purpureus;Ceratodon;purpureus;Ferns;Pteridaceae;Echt venushaar;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/18/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0114L.tif.jpg;illustration;Leucodon sciuroides;Leucodon sciuroides;Leucodon;sciuroides;Flowering plants;Asteraceae;Dubbelkelk;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/19/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0117L.tif.jpg;illustration;Barbarea stricta;Barbarea stricta;Barbarea;stricta;Flowering plants;Caryophyllaceae;Prikneus;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/21/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0119L.tif.jpg;illustration;Carex acuta;Carex acuta;Carex;acuta;Algae;Cladophoraceae;Losdrijvend visdraad;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/22/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0121L.tif.jpg;illustration;Juncus acutiflorus;Juncus acutiflorus;Juncus;acutiflorus;Algae;Cladophoraceae;Rotswier;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/22/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0123L.tif.jpg;illustration;Lappa tomentosa;Arctium tomentosum;Arctium;tomentosum;Algae;Chordariaceae;Zweepwier;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/22/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0125L.tif.jpg;illustration;Nasturtium sylvestre;Rorippa sylvestris;Rorippa;sylvestris;Algae;Zygnemataceae;(Draadwier);https://galerij.kb.nl/kb.html#/nl/florabatava12/page/23/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0127L.tif.jpg;illustration;Arabis hirsuta;Arabis hirsuta subsp. hirsuta;Arabis;hirsuta subsp. hirsuta;Algae;Wrangeliaceae;Kleincellig pruikwier;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/23/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0129L.tif.jpg;illustration;Potamogeton pusillus;Potamogeton pusillus;Potamogeton;pusillus;Flowering plants;Rosaceae;Roodbloeiende framboos;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/24/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0131L.tif.jpg;illustration;Callitriche vernalis;Callitriche cf. palustris;Callitriche;cf. palustris;Flowering plants;Crassulaceae;Donderblad;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/25/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0133L.tif.jpg;illustration;Viola hirta;Viola hirta;Viola;hirta;Flowering plants;Grossulariaceae;Alpenbes;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/26/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0135L.tif.jpg;illustration;Koeleria cristata;Koeleria albescens/macrantha;Koeleria;albescens/macrantha;Algae;Zosteraceae;Groot zeegras;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/28/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0137L.tif.jpg;illustration;Corynephorus canescens;Corynephorus canescens;Corynephorus;canescens;Algae;Zosteraceae;Klein zeegras ;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/28/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0139L.tif.jpg;illustration;Hypnum giganteum;Calliergon giganteum;Calliergon;giganteum;Flowering plants;Caryophyllaceae;Besanjelier;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/29/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0141L.tif.jpg;illustration;Hieracium rigidum;Hieracium laevigatum;Hieracium;laevigatum;Algae;Characeae;(Kranswier);https://galerij.kb.nl/kb.html#/nl/florabatava12/page/30/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0143L.tif.jpg;illustration;Geranium pyrenaicum;Geranium pyrenaicum;Geranium;pyrenaicum;Algae;Characeae;Vruchtrijk glanswier;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/31/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0145L.tif.jpg;illustration;Scirpus setaceus;Isolepis setacea;Isolepis;setacea;Flowering plants;Aristolochiaceae;Mansoor;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/32/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0147L.tif.jpg;illustration;Anagallis tenella;Anagallis tenella;Anagallis;tenella;Flowering plants;Ericaceae;Dophei spec.;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/34/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0149L.tif.jpg;illustration;Weisia cirrhata;Dicranoweisia cirrata;Dicranoweisia;cirrata;Flowering plants;Ericaceae;Rode dophei;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/35/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0151L.tif.jpg;illustration;Eurhynchium stokesii;Kindbergia praelonga;Kindbergia;praelonga;Flowering plants;Grossulariaceae;Zwarte bes;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/36/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0153L.tif.jpg;illustration;Asclepias cornuti;Asclepias syriaca;Asclepias;syriaca;Sponge, Animal;Spongillidae;Vertakte zoetwaterspons;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/37/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0153R.tif.jpg;illustration;Asclepias cornuti;Asclepias syriaca;Asclepias;syriaca;Mosses;Marchantiaceae;Parapluutjesmos;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/38/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0156L.tif.jpg;illustration;Calamagrostis epigeios;Calamagrostis epigejos;Calamagrostis;epigejos;Flowering plants;Caryophyllaceae;Pekbloem;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/39/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0158L.tif.jpg;illustration;Calamagrostis lanceolata;Calamagrostis canescens;Calamagrostis;canescens;Flowering plants;Amaryllidaceae;Bieslook;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/40/zoom/3/lat/-70.52489722821652/lng/-45.615234375;;;;;;;;;;;;;
13;KW_T_423_13_0160L.tif.jpg;illustration;Geaster coliformis;Myriostoma coliforme;Myriostoma;coliforme;Flowering plants;Caryophyllaceae;Heidespurrie;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/41/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0162L.tif.jpg;illustration;Boletus luteus;Suillus luteus;Suillus;luteus;Ferns;Lycopodiaceae;Dennenwolfsklauw;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/42/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0164L.tif.jpg;illustration;Oenothera muricata;Oenothera spec.;Oenothera;spec.;Mosses;Orthotrichaceae;#N/A;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/43/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0166L.tif.jpg;illustration;Calamagrostis halleriana;Calamagrostis cf. canescens;Calamagrostis;cf. canescens;Flowering plants;Fabaceae;Naakte lathyrus;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/44/zoom/3/lat/-66.5482634621744/lng/-29.091796876;;;;;;;;;;;;;
13;KW_T_423_13_0168L.tif.jpg;illustration;Eurhynchium striatum;Eurhynchium striatum;Eurhynchium;striatum;Flowering plants;Fabaceae;Graslathyrus;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/44/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0170L.tif.jpg;illustration;Agaricus rutilans;Tricholomopsis rutilans;Tricholomopsis;rutilans;Ferns;Ophioglossaceae;Gelobde maanvaren;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/46/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
13;KW_T_423_13_0172L.tif.jpg;illustration;Boletus satanas;Rubroboletus rhodoxanthus;Rubroboletus;rhodoxanthus;Ferns;Aspleniaceae;Wijfjesvaren;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/47/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0010L.tif.jpg;illustration;Anemone apennina;Anemone apennina;Anemone;apennina;Mosses;Porellaceae;Gewoon pelsmos;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/48/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0012L.tif.jpg;illustration;Montia minor;Montia spec.;Montia;spec.;Mosses;Cephaloziaceae;Veendubbeltjesmos;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/48/zoom/3/lat/-66.5482634621744/lng/-29.091796878;;;;;;;;;;;;;
14;KW_T_423_14_0014L.tif.jpg;illustration;Homalia trichomanoïdes;Homalia trichomanoides;Homalia;trichomanoides;Flowering plants;Caryophyllaceae;Duizendschoon;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/49/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0016L.tif.jpg;illustration;Agaricus flaccidus;Lepista flaccida;Lepista;flaccida;Flowering plants;Papaveraceae;Slaapbol;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/50/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0018L.tif.jpg;illustration;Leotia lubrica;Leotia lubrica;Leotia;lubrica;Flowering plants;Brassicaceae;Damastbloem;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/51/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0020L.tif.jpg;illustration;Cirsium oleraceum;Cirsium oleraceum;Cirsium;oleraceum;Mosses;Trichocoleaceae;Wolmos;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/52/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0022L.tif.jpg;illustration;Salix undulata;Salix x fragilis;Salix;x fragilis;Ferns;Dryopteridaceae;Kamvaren;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/53/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0024L.tif.jpg;illustration;Pinus sylvestris;Pinus sylvestris;Pinus;sylvestris;Flowering plants;Fabaceae;Europese blazenstruik;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/54/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0026L.tif.jpg;illustration;Orchis incarnata;Dactylorhiza incarnata;Dactylorhiza;incarnata;Flowering plants;Ranunculaceae;Italiaanse clematis;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/55/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0028L.tif.jpg;illustration;Boletus granulatus;Suillus granulatus;Suillus;granulatus;Fungi;Parmeliaceae;Gewoon kraakloof;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/56/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0030L.tif.jpg;illustration;Daphne mezereum;Daphne mezereum;Daphne;mezereum;Fungi;Parmeliaceae;IJslands mos;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/56/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0032L.tif.jpg;illustration;Arum maculatum;Arum maculatum;Arum;maculatum;Flowering plants;Sapindaceae;Witte paardenkastanje;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/57/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0034L.tif.jpg;illustration;Carex oederi;Carex oederi;Carex;oederi;Fungi;Pertusariaceae;Gewoon speldenkussentje;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/58/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0036L.tif.jpg;illustration;Hypnum cupressiforme;Hypnum cupressiforme;Hypnum;cupressiforme;Flowering plants;Fagaceae;Tamme kastanje;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/59/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0038L.tif.jpg;illustration;Agaricus friesii;Chlorophyllum rhacodes;Chlorophyllum;rhacodes;Flowering plants;Fabaceae;Erwt;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/60/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0040L.tif.jpg;illustration;Saxifraga granulata;Saxifraga granulata;Saxifraga;granulata;Flowering plants;Polygonaceae;Boekweit;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/61/zoom/3/lat/-70.52489722821652/lng/-45.615234375;;;;;;;;;;;;;
14;KW_T_423_14_0042L.tif.jpg;illustration;Juniperus communis;Juniperus communis;Juniperus;communis;Fungi;Caliciaceae;Groen boomspijkertje ;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/62/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0044L.tif.jpg;illustration;Anacamptis pyramidalis;Anacamptis pyramidalis;Anacamptis;pyramidalis;Fungi;Pertusariaceae;Open speldenkussentje;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/62/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0046L.tif.jpg;illustration;Barbula marginata;Tortula marginata;Tortula;marginata;Flowering plants;Solanaceae;Zegekruid;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/63/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0048L.tif.jpg;illustration;Agaricus purus;Mycena pura;Mycena;pura;Fungi;Suillaceae;Ivoorboleet;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/64/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0050L.tif.jpg;illustration;Glaucium luteum;Glaucium flavum;Glaucium;flavum;Fungi;Pluteaceae;Tropische beurszwam;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/65/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0052L.tif.jpg;illustration;Fumaria capreolata;Fumaria capreolata;Fumaria;capreolata;Mosses;Amblystegiaceae;Gewoon pluisdraadmos;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/66/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0054L.tif.jpg;illustration;Gentiana campestris;Gentianella campestris;Gentianella;campestris;Mosses;Amblystegiaceae;Gewoon pluisdraadmos;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/66/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0056L.tif.jpg;illustration;Cyperus fuscus;Cyperus fuscus;Cyperus;fuscus;Flowering plants;Cyperaceae;Zilte zegge;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/68/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0058L.tif.jpg;illustration;Hypnum purum;Pseudoscleropodium purum;Pseudoscleropodium;purum;Flowering plants;Asteraceae;Weidehavikskruid;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/69/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
14;KW_T_423_14_0060L.tif.jpg;illustration;Rosa pomifera;Rosa villosa;Rosa;villosa;Flowering plants;Hydrocharitaceae;Brede waterpest;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/70/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
